name,solved,type,objval,runtime_p,gap_p,Z1_p,Z2_p,Z3_p,Z4_p,Z5_p,FixObjVal,FixGAP,FixZ1,FixZ2,FixZ3,FixZ4,FixZ5
I3_N8_M3_T30_C250_DepLowerLeft_s0,True,P6,1.8505896578990177,0.4779999256134033,0.0,1.8505896578990177,0.0,0.0,0.0,0.0,2005.4432417141359,0.0,63.44324171413576,9.982885354445378,9.982885354445378,450.0,1492.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P1,33.42124922581344,0.31399989128112793,0.0,33.42124922581345,0.0,0.0,0.0,0.0,5604.458378588321,0.0,33.42124922581345,18.21965970009887,11.256789062605732,3574.0,2004.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P2,332000064.54475874,4.7900002002716064,1.7953202767331088e-16,64.54475870338216,0.0,0.0,0.0,0.0,1668.5447587033818,0.0,64.54475870338216,11.800279317410435,11.800279317410435,524.0,1080.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P3,18000072.329810265,1.3650000095367432,8.333233951463242e-12,72.50210600335572,0.0,0.0,0.0,0.0,1728.502106012829,0.0,72.50210601282899,1.794129315294748,1.794129315294748,340.0,1316.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P4,482000064.5520682,3.2929999828338623,0.0,64.55206822338313,0.0,0.0,0.0,0.0,1986.5520682233832,0.0,64.55206822338313,6.010051202517197,6.010051202517197,294.0,1628.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P5,279000072.91188294,3.3360002040863037,0.0,72.91188292194865,0.0,0.0,0.0,0.0,2028.9118829219487,0.0,72.91188292194865,0.0,0.0,306.0,1650.0
I3_N8_M3_T30_C250_DepLowerLeft_s2,True,P6,1.9877581262434836,0.31800007820129395,0.0,1.9877581262434836,0.0,0.0,0.0,0.0,2685.9657301586267,0.0,77.96573015862658,11.318886871066432,11.318886871066432,504.0,2104.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P1,43.468205295076075,0.7779998779296875,0.0,43.468205295076075,0.0,0.0,0.0,0.0,3553.965035696967,0.0,43.468205295076075,13.983381225728213,10.480211627618552,2174.0,1340.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P2,54000067.47860015,2.3410000801086426,0.0,67.47860015141906,0.0,0.0,0.0,0.0,1745.4786001514187,0.0,67.47860015141906,0.0,0.0,0.0,1678.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P3,52.63681374748694,0.5940001010894775,0.0,52.63681374748694,0.0,0.0,0.0,0.0,1482.6111702682201,0.0,52.63681374748694,4.187231010483372,4.161587531216458,870.0,560.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P4,204000061.55497327,7.4679999351501465,4.6282899438947435e-07,61.55497326406133,0.0,0.0,0.0,0.0,975.5549732640613,0.0,61.55497326406133,0.9611076942778057,0.9611076942778057,28.0,886.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P5,65500070.15551442,2.3540000915527344,1.1374920025633847e-16,70.15551441110733,0.0,0.0,0.0,0.0,1074.1555144111073,0.0,70.15551441110733,1.1843850725165361,1.1843850725165361,116.0,888.0
I3_N8_M3_T30_C250_DepLowerLeft_s3,True,P6,2.0402566476130666,0.3810000419616699,0.0,2.0402566476130666,0.0,0.0,0.0,0.0,1850.2505334187667,0.0,66.25053341876689,0.0,0.0,0.0,1784.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P1,21.190559191406564,0.11300015449523926,0.0,21.190559191406567,0.0,0.0,0.0,0.0,5319.2740947095535,0.0,21.190559191406567,14.326983098251159,2.4105186163977246,4826.0,484.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P2,46000033.230866805,2.371999979019165,0.0,33.230866797815594,0.0,0.0,0.0,0.0,581.2308667978155,0.0,33.230866797815594,7.318420870085841,7.318420870085841,548.0,0.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P3,25.815115184483563,0.25,0.0,25.81511518448356,0.0,0.0,0.0,0.0,1045.8151151844836,0.0,25.81511518448356,4.350950579649218,4.350950579649218,552.0,468.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P4,175999694.64628488,12.128999948501587,0.0,33.180136057778114,0.0,0.0,0.0,0.0,563.1801378086817,0.0,33.180137808681685,4.09458760940214,4.09458760940214,530.0,0.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P5,50500033.410691544,2.0160000324249268,0.0,33.41069154471256,0.0,0.0,0.0,0.0,605.4106915447126,0.0,33.41069154471256,3.694793464248333,3.694793464248333,572.0,0.0
I3_N8_M3_T45_C250_DepCentral_s0,True,P6,4.846669231940773,1.2010002136230469,0.0,4.846669231940773,0.0,0.0,0.0,0.0,957.5894138636693,0.0,30.816554007814233,7.944919545683186,6.717779401538259,928.0,0.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P1,27.287296159218275,0.04699993133544922,0.0,27.287296159218275,0.0,0.0,0.0,0.0,5229.716729999022,0.0,27.287296159218275,13.9171970393941,4.346630879198279,4430.0,782.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P2,54000048.6552968,2.3529999256134033,0.0,48.65529680073425,0.0,0.0,0.0,0.0,468.6552968007343,0.0,48.65529680073425,6.769679500504287,6.769679500504287,314.0,106.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P3,34.408366457773326,0.18999981880187988,0.0,34.408366457773326,0.0,0.0,0.0,0.0,1735.6114481641782,0.0,34.408366457773326,10.569326427751394,9.772408134156196,1518.0,184.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P4,204000039.10122734,17.743000030517578,0.0,39.10122734552608,0.0,0.0,0.0,0.0,591.101227345526,0.0,39.10122734552608,3.1614140053842013,3.1614140053842013,194.0,358.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P5,65500046.71561723,2.9789998531341553,0.0,46.715617229255166,0.0,0.0,0.0,0.0,582.7156172292551,0.0,46.715617229255166,3.1272152403511537,3.1272152403511537,174.0,362.0
I3_N8_M3_T45_C250_DepCentral_s3,True,P6,4.182826209677521,0.43000006675720215,0.0,4.182826209677521,0.0,0.0,0.0,0.0,1065.582046174813,0.0,42.493631356683,8.76999882001511,7.858413638145264,840.0,184.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P1,26.451242984502223,0.33299994468688965,0.0,26.451242984502226,0.0,0.0,0.0,0.0,5334.742960082667,5.931991626693322e-07,26.451242984502226,11.523095551543099,9.814812649708797,4340.0,970.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P2,46000061.068482794,2.8289999961853027,6.271112969224833e-12,61.06848279027365,0.0,0.0,0.0,0.0,813.0684827902737,0.0,61.06848279027365,9.365459932904148,9.365459932904148,372.0,380.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P3,49.21175398637401,1.135000228881836,0.0,49.21175398637402,0.0,0.0,0.0,0.0,1571.2111505457478,9.601520275549588e-08,49.21175398637402,13.463980892997288,13.463377452370846,1382.0,140.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P4,176000063.66819444,8.63099980354309,0.0,63.668194443267694,0.0,0.0,0.0,0.0,691.6681944432677,0.0,63.668194443267694,10.376830750875918,10.376830750875918,540.0,88.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P5,50500060.08923059,2.947000026702881,0.0,60.08923059311395,0.0,0.0,0.0,0.0,632.0892305931139,0.0,60.08923059311395,10.846660617730949,10.846660617730949,572.0,0.0
I3_N8_M3_T45_C250_DepLowerLeft_s0,True,P6,1.8505896578990177,0.4509999752044678,0.0,1.8505896578990177,0.0,0.0,0.0,0.0,741.75751249841,0.0,59.75751249840995,17.98970244989598,17.98970244989598,594.0,88.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P1,31.837021869681337,0.19300007820129395,0.0,31.837021869681337,0.0,0.0,0.0,0.0,5233.236468268891,0.0,31.837021869681337,18.253762078285014,7.653208477494914,4146.0,1066.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P2,53999977.97977371,3.321000099182129,9.796137742495586e-15,67.47859902711184,0.0,0.0,0.0,0.0,487.478600151419,0.0,67.47860015141906,7.550325860034887,7.550325860034887,314.0,106.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P3,52.63681374748693,0.562000036239624,0.0,52.63681374748694,0.0,0.0,0.0,0.0,1430.636813747487,0.0,52.63681374748694,15.035928150456668,15.035928150456668,418.0,960.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P4,204000061.55497327,7.263000011444092,0.0,61.55497326406133,0.0,0.0,0.0,0.0,567.5549732640615,0.0,61.55497326406133,8.957488570643388,8.957488570643388,506.0,0.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P5,65500070.15551441,2.388000011444092,0.0,70.15551441110735,0.0,0.0,0.0,0.0,908.1555144111073,0.0,70.15551441110735,7.452567058081664,7.452567058081664,360.0,478.0
I3_N8_M3_T45_C250_DepLowerLeft_s3,True,P6,2.0402566476130666,0.4590001106262207,0.0,2.0402566476130666,0.0,0.0,0.0,0.0,1269.471701797007,0.0,67.47170179700724,2.088800612791944,2.088800612791944,26.0,1176.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P1,27.850860367674255,0.05799984931945801,0.0,27.850860367674255,0.0,0.0,0.0,0.0,6903.767664982763,0.0,27.850860367674255,13.392517375523827,5.30932199061236,6102.0,782.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P2,232000043.19427603,2.4639999866485596,0.0,43.1942760253624,0.0,0.0,0.0,0.0,1023.1942760253623,0.0,43.1942760253624,6.364032711927882,6.364032711927882,816.0,164.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P3,56000051.40046684,1.0150001049041748,0.0,52.17991162365523,0.0,0.0,0.0,0.0,1152.179911623655,0.0,52.17991162365523,5.30932199061236,5.30932199061236,610.0,490.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P4,392000043.19427603,3.7880001068115234,1.1926736052689582e-10,43.1942760253624,0.0,0.0,0.0,0.0,1023.1942760253622,0.0,43.1942760253624,7.840731901660021,7.840731901660021,732.0,248.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P5,139000051.99477503,0.8489999771118164,0.0,51.99477501626003,0.0,0.0,0.0,0.0,1089.9947750162598,0.0,51.99477501626003,9.012646998178385,9.012646998178385,776.0,262.0
I3_N8_M4_T30_C200_DepCentral_s2,True,P6,2.8676035025838855,0.1490001678466797,0.0,2.8676035025838855,0.0,0.0,0.0,0.0,997.3152727302089,0.0,51.31527273020907,9.611425662073566,9.611425662073566,726.0,220.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P1,34.2016458344537,0.2590000629425049,0.0,34.2016458344537,0.0,0.0,0.0,0.0,5293.8523492678,0.0,34.2016458344537,17.242731859644255,8.893435292989224,4908.0,360.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P2,254000047.75399625,2.679999828338623,0.0,47.753996258101665,0.0,0.0,0.0,0.0,1383.7539962581022,0.0,47.753996258101665,11.22318226619585,11.22318226619585,782.0,554.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P3,52000050.66057499,0.5550000667572021,1.0891591978489414e-11,50.66057498627342,0.0,0.0,0.0,0.0,1324.6605749862733,0.0,50.66057498627342,14.598778074232738,14.598778074232738,836.0,438.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P4,414000047.192945,2.6440000534057617,0.0,47.19294498689022,0.0,0.0,0.0,0.0,1537.1929449868903,0.0,47.19294498689022,13.805692781403726,13.805692781403726,940.0,550.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P5,142000050.660575,0.8040001392364502,2.0987543489637395e-16,50.66057498627342,0.0,0.0,0.0,0.0,1324.6605749862738,0.0,50.66057498627342,17.42109850158164,17.42109850158164,696.0,578.0
I3_N8_M4_T30_C200_DepCentral_s4,True,P6,3.222373736591081,0.13199996948242188,0.0,3.222373736591081,0.0,0.0,0.0,0.0,1490.520857493217,0.0,52.52085749321685,15.709325321257557,15.709325321257557,920.0,518.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P1,29.43788994493795,0.09800004959106445,0.0,29.437889944937957,0.0,0.0,0.0,0.0,6776.406670703942,0.0,29.437889944937957,19.013262199094374,9.982042958098384,4904.0,1852.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P2,120000078.71211872,1.0510001182556152,0.0,78.71211870564493,0.0,0.0,0.0,0.0,1928.7121187056453,0.0,78.71211870564493,7.4099124252458815,7.4099124252458815,432.0,1418.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P3,2000079.2874284955,0.2869999408721924,2.8897577680312296e-05,79.28825852405666,0.0,0.0,0.0,0.0,1209.2882585240566,0.0,79.28825852405666,7.647585358463706,7.647585358463706,318.0,812.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P4,280000070.9196305,2.1050000190734863,0.0,70.9196305428729,0.0,0.0,0.0,0.0,1452.9196305428727,0.0,70.9196305428729,8.510106234277831,8.510106234277831,484.0,898.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P5,64000078.5403933,0.4809999465942383,2.95729479119625e-12,78.54039329752354,0.0,0.0,0.0,0.0,1444.5403932975237,0.0,78.54039329752354,12.59578097670639,12.59578097670639,730.0,636.0
I3_N8_M4_T30_C200_DepLowerLeft_s1,True,P6,1.9790415768079825,0.12900018692016602,0.0,1.9790415768079825,0.0,0.0,0.0,0.0,1596.3477640408782,0.0,80.34776404087827,15.743933267283035,15.743933267283035,456.0,1060.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P1,33.42124922581344,0.28100013732910156,0.0,33.42124922581344,0.0,0.0,0.0,0.0,6108.41752370089,0.0,33.42124922581344,13.420715746229018,10.416990221305134,4526.0,1552.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P2,231999938.55249935,2.0859999656677246,0.0,78.13037113552855,0.0,0.0,0.0,0.0,1292.1303658905813,0.0,78.13036589058149,1.4353034522357984,1.4353034522357984,474.0,740.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P3,56000086.44428362,0.8989999294281006,0.0,86.93086488147914,0.0,0.0,0.0,0.0,1920.930864881479,0.0,86.93086488147914,5.008947194770575,5.008947194770575,406.0,1428.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P4,391999676.70772284,2.636000156402588,0.0,78.13036057777124,0.0,0.0,0.0,0.0,1716.1303658905813,0.0,78.1303658905815,5.008947194770575,5.008947194770575,558.0,1080.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P5,139000086.9010683,1.1160001754760742,0.0,86.93086488147914,0.0,0.0,0.0,0.0,1486.930864881479,0.0,86.93086488147914,5.008947194770575,5.008947194770575,454.0,946.0
I3_N8_M4_T30_C200_DepLowerLeft_s2,True,P6,1.704154976911193,0.13899993896484375,0.0,1.704154976911193,0.0,0.0,0.0,0.0,2426.778178488106,0.0,94.77817848810592,0.0,0.0,398.0,1934.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P1,45.03832108165729,0.7769999504089355,0.0,45.038321081657294,0.0,0.0,0.0,0.0,5312.918371779516,0.0,45.038321081657294,20.3704125441985,20.250463242056004,4338.0,930.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P2,254000062.16852853,2.3580000400543213,0.0,62.16852853177962,0.0,0.0,0.0,0.0,1398.16852853178,0.0,62.16852853177962,20.821433818291624,20.821433818291624,900.0,436.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P3,52000065.07510726,0.5440001487731934,1.741585363073356e-11,65.07510725995137,0.0,0.0,0.0,0.0,1339.0751072599517,0.0,65.07510725995137,21.19211318841441,21.19211318841441,814.0,460.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P4,414000061.60747725,3.125,0.0,61.60747726056817,0.0,0.0,0.0,0.0,1551.6074772605684,0.0,61.60747726056817,21.603617073297492,21.603617073297492,840.0,650.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P5,142000065.07510728,0.7309999465942383,2.0987541359176237e-16,65.07510725995137,0.0,0.0,0.0,0.0,1339.0751072599517,0.0,65.07510725995137,21.19211318841441,21.19211318841441,814.0,460.0
I3_N8_M4_T30_C200_DepLowerLeft_s4,True,P6,2.42829532565196,0.1119999885559082,0.0,2.42829532565196,0.0,0.0,0.0,0.0,1817.0217818776214,0.0,73.02178187762141,17.12691451448283,17.12691451448283,704.0,1040.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P1,34.2016458344537,0.16499996185302734,0.0,34.2016458344537,0.0,0.0,0.0,0.0,4290.936355377888,0.0,34.2016458344537,21.31867000377622,10.053379547210245,3010.0,1258.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P2,50.66057498627342,0.21399998664855957,0.0,50.66057498627342,0.0,0.0,0.0,0.0,224.66057498627345,0.0,50.66057498627342,1.043703022894923,1.043703022894923,30.0,144.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P3,45.36423889920634,0.27500009536743164,0.0,45.36423889920634,0.0,0.0,0.0,0.0,639.3642388992063,0.0,45.36423889920634,6.352328800989674,6.352328800989674,450.0,144.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P4,54000049.710574985,0.4890000820159912,0.0,50.660574986273424,0.0,0.0,0.0,0.0,224.66057498627345,0.0,50.660574986273424,1.043703022894923,1.043703022894923,30.0,144.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P5,2500055.492280089,0.16299986839294434,2.2682736684810983e-06,55.492280088560285,0.0,0.0,0.0,0.0,791.4922800885603,0.0,55.492280088560285,3.952702642174727,3.952702642174727,110.0,626.0
I3_N8_M4_T30_C250_DepCentral_s4,True,P6,3.222373736591081,0.13400006294250488,0.0,3.222373736591081,0.0,0.0,0.0,0.0,396.52085749321685,0.0,52.52085749321685,5.229271110041358,5.229271110041358,128.0,216.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P1,29.43788994493795,0.08899998664855957,0.0,29.437889944937957,0.0,0.0,0.0,0.0,6279.638468376975,0.0,29.437889944937957,16.87246905070331,11.073047482739923,4404.0,1852.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P2,70.9196305428729,0.2689998149871826,0.0,70.9196305428729,0.0,0.0,0.0,0.0,788.9196305428727,0.0,70.9196305428729,3.6990421486925724,3.6990421486925724,118.0,600.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P3,60.85608324119217,0.505000114440918,0.0,60.856083241192145,0.0,0.0,0.0,0.0,826.8560832411922,0.0,60.856083241192145,2.6940267259253394,2.6940267259253394,82.0,684.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P4,2000079.2875970723,0.2480001449584961,0.0,79.28825852405664,0.0,0.0,0.0,0.0,1287.2882585240563,0.0,79.28825852405664,2.6940267259253394,2.6940267259253394,82.0,1126.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P5,64.94154172909111,0.2799999713897705,0.0,64.9415417290911,0.0,0.0,0.0,0.0,846.9415417325309,0.0,64.94154173253078,0.8980089086417797,0.8980089086417797,82.0,700.0
I3_N8_M4_T30_C250_DepLowerLeft_s1,True,P6,1.9790415768079825,0.14700007438659668,0.0,1.9790415768079825,0.0,0.0,0.0,0.0,1026.3477640408782,0.0,80.34776404087827,1.6949253670884747,1.6949253670884747,22.0,924.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P1,43.468205295076075,0.8440001010894775,0.0,43.468205295076075,0.0,0.0,0.0,0.0,3883.2041411784776,0.0,43.468205295076075,8.475431511385855,8.211367394787874,2202.0,1638.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P2,68.46439139194626,0.3250000476837158,0.0,68.46439139194626,0.0,0.0,0.0,0.0,1236.4643913919463,0.0,68.46439139194626,0.0,0.0,0.0,1168.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P3,52.63681374748693,0.5960001945495605,0.0,52.63681374748694,0.0,0.0,0.0,0.0,1890.61117026822,0.0,52.63681374748694,4.187231010483372,4.161587531216458,700.0,1138.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P4,69.61700308002531,0.29600000381469727,0.0,69.61700308002531,0.0,0.0,0.0,0.0,629.6170030800254,0.0,69.61700308002531,0.0,0.0,0.0,560.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P5,62.607683499909534,0.26399993896484375,0.0,62.60768349990955,0.0,0.0,0.0,0.0,1022.6076834999095,0.0,62.60768349990955,0.0,0.0,42.0,918.0
I3_N8_M4_T30_C250_DepLowerLeft_s3,True,P6,1.6939285328289129,0.26399993896484375,0.0,1.6939285328289129,0.0,0.0,0.0,0.0,1759.5795975117765,0.0,81.57959751177646,0.0,0.0,0.0,1678.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P1,45.03832108165729,0.7620000839233398,0.0,45.03832108165729,0.0,0.0,0.0,0.0,4310.626831118203,0.0,45.03832108165729,18.14036613141916,13.728876167962557,3004.0,1266.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P2,65.07510725995137,0.1119999885559082,0.0,65.07510725995137,0.0,0.0,0.0,0.0,673.0751072599514,0.0,65.07510725995137,0.0,0.0,0.0,608.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P3,60.43738105924686,0.28099989891052246,0.0,60.43738105924686,0.0,0.0,0.0,0.0,676.437381059247,0.0,60.43738105924686,9.119523161404077,9.119523161404077,540.0,76.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P4,54000065.07510726,0.4889998435974121,7.312046175599741e-12,65.07510725995137,0.0,0.0,0.0,0.0,259.0751072599514,0.0,65.07510725995137,0.0,0.0,36.0,158.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P5,2500069.906534348,0.18400001525878906,5.209760695578317e-06,69.90681236223823,0.0,0.0,0.0,0.0,819.9068123622383,0.0,69.90681236223823,0.6348354117407126,0.6348354117407126,48.0,702.0
I3_N8_M4_T30_C250_DepLowerLeft_s4,True,P6,2.42829532565196,0.1119999885559082,0.0,2.42829532565196,0.0,0.0,0.0,0.0,1115.0217818776214,0.0,73.02178187762141,2.668887408640537,2.668887408640537,96.0,946.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P1,27.287296159218275,0.03400015830993652,0.0,27.287296159218275,0.0,0.0,0.0,0.0,5725.134495340844,0.0,27.287296159218275,17.367166278403012,3.214365460028433,4024.0,1688.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P2,24000046.17768386,0.36299991607666016,0.0,46.17768386080375,0.0,0.0,0.0,0.0,236.1776838608037,0.0,46.17768386080375,4.815172463753991,4.815172463753991,190.0,0.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P3,38.17020551604032,0.11500000953674316,0.0,38.17020551604031,0.0,0.0,0.0,0.0,1750.1702055160401,0.0,38.17020551604031,4.670886303252147,4.670886303252147,844.0,868.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P4,114000048.55412954,1.0729999542236328,0.0,48.5541295335722,0.0,0.0,0.0,0.0,224.5541295335722,0.0,48.5541295335722,0.0,0.0,176.0,0.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P5,6000048.422428175,0.2760000228881836,6.201921891160213e-11,48.42242817492966,0.0,0.0,0.0,0.0,438.42242817492973,0.0,48.42242817492966,2.4836110221787155,2.4836110221787155,390.0,0.0
I3_N8_M4_T45_C200_DepCentral_s3,True,P6,3.51167779539643,0.14299988746643066,0.0,3.51167779539643,0.0,0.0,0.0,0.0,390.3270871178028,0.0,48.327087117802826,6.385034419036178,6.385034419036178,342.0,0.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P1,30.028483465201084,0.4030001163482666,0.0,30.028483465201077,0.0,0.0,0.0,0.0,6906.851595188709,2.8679385751728673e-07,30.028483465201077,18.495775147558987,11.318886871066432,5656.0,1228.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P2,232000078.1303659,2.203000068664551,0.0,78.1303658905815,0.0,0.0,0.0,0.0,1058.1303658905815,0.0,78.1303658905815,16.32783406583701,16.32783406583701,816.0,164.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P3,56000086.930864885,0.8280000686645508,0.0,86.93086488147914,0.0,0.0,0.0,0.0,1078.930864881479,0.0,86.93086488147914,19.450191838263276,19.450191838263276,692.0,300.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P4,392000078.08923006,2.566999912261963,1.4162182419556025e-12,78.1303658905815,0.0,0.0,0.0,0.0,1058.1303658905815,0.0,78.1303658905815,12.754190323302232,12.754190323302232,816.0,164.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P5,139000086.9308649,0.8519999980926514,0.0,86.93086488147914,0.0,0.0,0.0,0.0,1078.9308648814792,0.0,86.93086488147914,16.14239941820984,16.14239941820984,814.0,178.0
I3_N8_M4_T45_C200_DepLowerLeft_s2,True,P6,1.704154976911193,0.12599992752075195,0.0,1.704154976911193,0.0,0.0,0.0,0.0,1654.3328092874485,0.0,86.3328092874485,21.7346873683878,21.7346873683878,858.0,710.0
I3_N8_M4_T45_C200_DepLowerLeft_s3,True,P1,31.83702186968134,0.15799999237060547,0.0,31.837021869681337,0.0,0.0,0.0,0.0,5730.138059455756,0.0,31.837021869681337,22.204078521305753,8.505116107379134,4646.0,1066.0
I3_N8_M4_T45_C200_DepLowerLeft_s3,True,P2,24000073.721591704,0.44300007820129395,0.0,74.60665604069354,0.0,0.0,0.0,0.0,306.6066560406935,0.0,74.60665604069354,0.0,0.0,232.0,0.0
